
TDR_alpha20_2s_3by2_alphamax30_eta99_gam12_ic10_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.7,0.85,22,22,-3,16,7,7,1,2,23,0.14429,0.23497,0.26858,0.18785,0.76338,0.14738,0.11549,0.04459,0,0.11549,0,0.04459,0.21861,0.08004,0.52161,0.04465,50.6974004565863,44,58,0.99,0.12,0.1,0.3
0.05,0.25,11,11,-2,1,2,2,0,1,2,0.11864,0.26969,0.35412,0.1743,0.83627,0.07398,0.15256,0.04472,0,0.15256,0,0.04472,0.15484,0.09864,0.57395,0.04502,23.7041878682946,22,26,0.99,0.12,0.1,0.3
0.1,0.3,14,14,-3,2,2,2,0,2,3,0.12802,0.20268,0.24484,0.16284,0.76714,0.0921,0.08474,0.0919,0.04616,0.03858,0.08161,0.01029,0.20006,0.08832,0.58718,0.04885,29.6512954913883,28,32,0.99,0.12,0.1,0.3
0.15,0.35,16,16,-3,3,3,3,1,2,5,0.10903,0.1971,0.25817,0.15005,0.76319,0.14747,0.09616,0.04105,0,0.09616,0,0.04105,0.22726,0.0686,0.56755,0.04829,34.5946819428227,32,38,0.99,0.12,0.1,0.3
0.2,0.4,17,17,-4,4,3,3,0,2,6,0.14132,0.22366,0.27697,0.18406,0.77238,0.09611,0.10988,0.08375,0.02605,0.08383,0.0538,0.02995,0.19725,0.09682,0.55155,0.04776,36.6906886243714,34,40,0.99,0.12,0.1,0.3
0.25,0.45,18,18,-3,5,2,2,1,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.15658,0.0896,0.03304,0,0.0896,0,0.03304,0.2222,0.06132,0.53326,0.04832,37.86695327185,36,40,0.99,0.12,0.1,0.3
0.3,0.5,18,18,-5,6,4,4,1,2,9,0.14163,0.22382,0.28331,0.18683,0.76433,0.14495,0.10403,0.04193,0,0.10403,0,0.04193,0.2186,0.07298,0.53574,0.04878,39.714102045354,36,44,0.99,0.12,0.1,0.3
0.35,0.55,19,19,-3,7,5,5,1,2,11,0.14224,0.22714,0.2898,0.18844,0.78066,0.12924,0.12409,0.04554,0,0.12409,0,0.04554,0.2299,0.08482,0.50376,0.04456,42.9623574345906,38,48,0.99,0.12,0.1,0.3
0.4,0.6,19,19,-3,8,4,4,1,2,12,0.13027,0.21139,0.27669,0.17578,0.75458,0.13847,0.13692,0.0612,0,0.13692,0,0.0612,0.22267,0.09906,0.51014,0.04575,41.9188772894851,38,46,0.99,0.12,0.1,0.3
0.45,0.65,19,19,-3,9,4,4,1,2,13,0.14284,0.22208,0.28259,0.18847,0.76749,0.13817,0.12385,0.04946,0,0.12385,0,0.04946,0.21772,0.08665,0.51558,0.04489,41.8753318795354,38,46,0.99,0.12,0.1,0.3
0.5,0.7,17,17,-3,9,4,4,1,2,13,0.14596,0.21886,0.27397,0.19023,0.75044,0.15328,0.11339,0.04704,0,0.11339,0,0.04704,0.22305,0.08021,0.5176,0.04925,37.8591924291104,34,42,0.99,0.12,0.1,0.3
0.55,0.75,17,17,-3,10,4,4,1,2,14,0.14844,0.22023,0.27285,0.19197,0.76435,0.14906,0.10264,0.0391,0,0.10264,0,0.0391,0.20923,0.07087,0.53968,0.04749,37.6825567755828,34,42,0.99,0.12,0.1,0.3
0.6,0.8,14,14,-3,9,7,7,1,2,15,0.14532,0.2159,0.26679,0.18747,0.77838,0.1426,0.09716,0.03016,0,0.09716,0,0.03016,0.23383,0.06366,0.52369,0.04886,34.6683835795768,28,42,0.99,0.12,0.1,0.3
0.65,0.85,13,13,-3,9,4,4,1,2,13,0.16009,0.21572,0.24876,0.19695,0.75067,0.18946,0.07752,0.02252,0,0.07752,0,0.02252,0.25572,0.05002,0.50668,0.03735,29.946559883661,26,34,0.99,0.12,0.1,0.3
0.7,0.9,12,12,-2,9,4,4,1,2,13,0.15955,0.20864,0.23164,0.1924,0.76244,0.18786,0.06548,0.01363,0,0.06548,0,0.01363,0.24478,0.03956,0.53019,0.03607,27.7585065098178,24,32,0.99,0.12,0.1,0.3
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.14307,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.12,0.1,0.3
0.1,0.35,12,12,-2,2,2,2,-5,2,3,0.10283,0.17667,0.2396,0.13795,0.81329,0.03429,0.09291,0.10621,0.05026,0.04264,0.09569,0.01052,0.13898,0.09956,0.66528,0.04622,25.3388695124143,24,28,0.99,0.12,0.1,0.3
0.15,0.4,10,10,-3,2,2,2,0,2,3,0.14509,0.19662,0.23987,0.17659,0.75284,0.09754,0.08949,0.10173,0.06113,0.02835,0.09554,0.00619,0.21822,0.09561,0.54721,0.04788,21.8111647064488,20,24,0.99,0.12,0.1,0.3
0.2,0.45,12,12,-3,3,3,3,0,2,5,0.11849,0.18747,0.25667,0.15862,0.78103,0.08857,0.10741,0.08566,0.02401,0.0834,0.05683,0.02883,0.21062,0.09654,0.56348,0.04474,26.6191203189486,24,30,0.99,0.12,0.1,0.3
0.25,0.5,13,13,-3,4,2,2,1,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.1493,0.09677,0.0434,0,0.09677,0,0.0434,0.20014,0.07009,0.59011,0.04939,27.6395405142873,26,30,0.99,0.12,0.1,0.3
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.1906,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.12,0.1,0.3
0.35,0.6,13,13,-2,5,3,3,1,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.13751,0.11786,0.04701,0,0.11786,0,0.04701,0.22315,0.08244,0.53667,0.04973,28.7799910960251,26,32,0.99,0.12,0.1,0.3
0.4,0.65,13,13,-4,6,2,2,0,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.09633,0.10234,0.08928,0.02983,0.07251,0.06415,0.02513,0.17015,0.09581,0.57611,0.04708,27.6955543517862,26,30,0.99,0.12,0.1,0.3
0.45,0.7,10,10,-4,5,5,5,1,2,9,0.1316,0.18905,0.25312,0.17231,0.75457,0.16191,0.09832,0.03563,0,0.09832,0,0.03563,0.26457,0.06698,0.50551,0.04788,24.9448740080647,20,30,0.99,0.12,0.1,0.3
0.5,0.75,9,9,-4,5,5,5,1,2,9,0.14392,0.19581,0.24888,0.18247,0.75076,0.17483,0.08156,0.02525,0,0.08156,0,0.02525,0.27405,0.05341,0.50048,0.04916,22.9951934814453,18,28,0.99,0.12,0.1,0.3
0.55,0.8,10,10,-2,6,4,4,1,2,10,0.12337,0.176,0.23487,0.16184,0.75158,0.16203,0.10651,0.03938,0,0.10651,0,0.03938,0.24673,0.07295,0.52339,0.04701,23.8128625443787,20,28,0.99,0.12,0.1,0.3
0.6,0.85,9,9,-2,6,5,5,0,2,10,0.16595,0.21051,0.2442,0.19912,0.79339,0.07325,0.09477,0.08927,0.04333,0.05144,0.08204,0.00723,0.20257,0.09202,0.53671,0.04409,22.6329077207322,18,28,0.99,0.12,0.1,0.3
0.65,0.9,8,8,-2,6,4,4,0,1,10,0.13304,0.20381,0.31131,0.18517,0.83633,0.07561,0.14205,0.04522,0,0.14205,0,0.04522,0.14448,0.09363,0.58043,0.04283,19.3565662979657,16,24,0.99,0.12,0.1,0.3
0.7,0.95,6,6,-2,5,4,4,0,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.08538,0.13093,0.03195,0,0.13093,0,0.03195,0.15881,0.08144,0.57982,0.03277,15.3614,12,20,0.99,0.12,0.1,0.3
