
TDR_alpha20_1s_2by2_alphaonly_eta99_gam10_ic25_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.7,0.85,27,27,2,21,0.18083,0.25829,0.28126,0.29157,0.76816,0.19813,0.14701,0.03372,0.67216,0.09036,54,0.99,0.1,0.25,0.9
0.05,0.25,11,11,1,2,0.09285,0.23149,0.32476,0.28742,0.77239,0.13952,0.18731,0.08809,0.71984,0.1377,22,0.99,0.1,0.25,0.9
0.1,0.3,13,13,1,3,0.11955,0.23865,0.32954,0.32491,0.75907,0.14096,0.24541,0.09997,0.63504,0.17269,26,0.99,0.1,0.25,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.25442,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.1,0.25,0.9
0.2,0.4,19,19,1,6,0.14408,0.25852,0.35133,0.36079,0.79593,0.11547,0.27492,0.08859,0.581,0.18176,38,0.99,0.1,0.25,0.9
0.25,0.45,19,19,1,7,0.15343,0.26052,0.34964,0.37015,0.78177,0.12562,0.27199,0.09261,0.57458,0.1823,38,0.99,0.1,0.25,0.9
0.3,0.5,19,19,1,8,0.15901,0.26091,0.34767,0.37594,0.77178,0.13241,0.27066,0.09581,0.57033,0.18324,38,0.99,0.1,0.25,0.9
0.35,0.55,19,19,1,9,0.16178,0.26001,0.34542,0.37929,0.76542,0.13631,0.27073,0.09828,0.56749,0.1845,38,0.99,0.1,0.25,0.9
0.4,0.6,19,19,1,10,0.16227,0.25795,0.34285,0.38077,0.76243,0.13758,0.27207,0.09999,0.56565,0.18603,38,0.99,0.1,0.25,0.9
0.45,0.65,21,21,1,12,0.16105,0.26031,0.34874,0.3826,0.78871,0.12123,0.27744,0.09006,0.56151,0.18375,42,0.99,0.1,0.25,0.9
0.5,0.7,21,21,2,13,0.14596,0.21886,0.27397,0.29165,0.75044,0.1918,0.17602,0.05776,0.67801,0.11689,42,0.99,0.1,0.25,0.9
0.55,0.75,18,18,1,12,0.19065,0.28176,0.35789,0.39379,0.79615,0.13394,0.24298,0.06991,0.56637,0.15644,36,0.99,0.1,0.25,0.9
0.6,0.8,15,15,1,11,0.18338,0.26658,0.3396,0.38387,0.76541,0.15294,0.24285,0.08165,0.57377,0.16225,30,0.99,0.1,0.25,0.9
0.65,0.85,14,14,1,11,0.18468,0.26594,0.33675,0.37818,0.77826,0.14962,0.23684,0.07211,0.57848,0.15448,28,0.99,0.1,0.25,0.9
0.7,0.9,13,13,1,11,0.17084,0.25051,0.32244,0.36273,0.79072,0.14096,0.24428,0.06832,0.58488,0.1563,26,0.99,0.1,0.25,0.9
0.05,0.3,9,9,1,2,0.06667,0.18396,0.3151,0.25438,0.78265,0.11925,0.18815,0.0981,0.74517,0.14313,18,0.99,0.1,0.25,0.9
0.1,0.35,12,12,1,3,0.10086,0.21197,0.33989,0.30697,0.82003,0.09786,0.25801,0.08211,0.64113,0.17006,24,0.99,0.1,0.25,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.35034,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.1,0.25,0.9
0.2,0.45,11,11,1,4,0.14123,0.22719,0.33327,0.34883,0.7613,0.14337,0.25214,0.09533,0.60664,0.17373,22,0.99,0.1,0.25,0.9
0.25,0.5,10,10,1,4,0.18651,0.26297,0.34923,0.374,0.75846,0.16867,0.21083,0.07287,0.60266,0.14185,20,0.99,0.1,0.25,0.9
0.3,0.55,11,11,1,5,0.17771,0.25431,0.34619,0.37459,0.76211,0.15772,0.23011,0.08017,0.59218,0.15514,22,0.99,0.1,0.25,0.9
0.35,0.6,12,12,1,6,0.17994,0.2571,0.35079,0.37913,0.77873,0.14584,0.23539,0.07543,0.58466,0.15541,24,0.99,0.1,0.25,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.1,0.25,0.9
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.26663,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.1,0.25,0.9
0.5,0.75,12,12,1,8,0.16618,0.23879,0.33597,0.37285,0.7811,0.13768,0.25323,0.08122,0.58059,0.16722,24,0.99,0.1,0.25,0.9
0.55,0.8,11,11,1,8,0.16354,0.23237,0.32664,0.36722,0.77387,0.14337,0.25192,0.08277,0.58454,0.16734,22,0.99,0.1,0.25,0.9
0.6,0.85,9,9,1,7,0.19005,0.25178,0.32951,0.36359,0.77067,0.16595,0.21519,0.06338,0.59476,0.13928,18,0.99,0.1,0.25,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.36083,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.1,0.25,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.1,0.25,0.9
