
TDR_alpha20_1s_2by2_alphamax30_eta99_gam10_ic25_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.35,0.5,39,39,2,17,0.13917,0.25599,0.30236,0.18878,0.76406,0.15669,0.22173,0.07924,0.63909,0.15049,78,0.99,0.1,0.25,0.3
0.4,0.55,43,43,2,21,0.12851,0.25023,0.30123,0.17777,0.77455,0.13996,0.24219,0.08548,0.62929,0.16384,86,0.99,0.1,0.25,0.3
0.45,0.6,43,43,2,23,0.13908,0.25898,0.30744,0.18908,0.78434,0.13996,0.23356,0.07569,0.62736,0.15462,86,0.99,0.1,0.25,0.3
0.5,0.65,39,39,2,23,0.139,0.25095,0.29721,0.18818,0.76153,0.15669,0.22817,0.08177,0.63283,0.15497,78,0.99,0.1,0.25,0.3
0.55,0.7,39,39,2,25,0.13511,0.24687,0.29366,0.18361,0.76779,0.15149,0.23141,0.08071,0.63348,0.15606,78,0.99,0.1,0.25,0.3
0.6,0.75,36,36,2,25,0.13296,0.2393,0.28412,0.18021,0.75911,0.15982,0.22623,0.08107,0.6408,0.15365,72,0.99,0.1,0.25,0.3
0.65,0.8,31,31,2,23,0.14798,0.24314,0.27984,0.19374,0.7539,0.18108,0.19683,0.06502,0.65518,0.13092,62,0.99,0.1,0.25,0.3
0.7,0.85,29,29,2,23,0.14432,0.23503,0.26865,0.1879,0.76344,0.18022,0.18921,0.05634,0.66648,0.12277,58,0.99,0.1,0.25,0.3
0.05,0.25,11,11,1,2,0.09285,0.23149,0.32476,0.1451,0.77239,0.13952,0.18731,0.08809,0.71984,0.1377,22,0.99,0.1,0.25,0.3
0.1,0.3,13,13,1,3,0.11955,0.23865,0.32954,0.17467,0.75907,0.14096,0.24541,0.09997,0.63504,0.17269,26,0.99,0.1,0.25,0.3
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.1508,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.1,0.25,0.3
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.18536,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.1,0.25,0.3
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.1,0.25,0.3
0.3,0.5,22,22,2,9,0.14273,0.225,0.28416,0.18803,0.7657,0.18048,0.16788,0.05381,0.68939,0.11085,44,0.99,0.1,0.25,0.3
0.35,0.55,24,24,2,11,0.14291,0.22789,0.29037,0.18919,0.7815,0.16404,0.18204,0.05445,0.67504,0.11825,48,0.99,0.1,0.25,0.3
0.4,0.6,27,27,2,14,0.11933,0.20942,0.2847,0.16519,0.79045,0.13959,0.21925,0.06996,0.66141,0.14461,54,0.99,0.1,0.25,0.3
0.45,0.65,23,23,2,13,0.14284,0.22208,0.28259,0.18847,0.76748,0.17384,0.1857,0.05868,0.67146,0.12219,46,0.99,0.1,0.25,0.3
0.5,0.7,23,23,2,14,0.15389,0.23113,0.28673,0.19906,0.78258,0.16996,0.17548,0.04746,0.67063,0.11147,46,0.99,0.1,0.25,0.3
0.55,0.75,21,21,2,14,0.14844,0.22023,0.27285,0.19197,0.76435,0.18513,0.17268,0.05052,0.67888,0.1116,42,0.99,0.1,0.25,0.3
0.6,0.8,19,19,1,14,0.14404,0.23684,0.32765,0.19948,0.78918,0.11547,0.2903,0.09535,0.56565,0.19282,38,0.99,0.1,0.25,0.3
0.65,0.85,19,19,2,15,0.11584,0.18185,0.23544,0.1552,0.75117,0.18667,0.18913,0.06216,0.69503,0.12565,38,0.99,0.1,0.25,0.3
0.7,0.9,14,14,1,12,0.14063,0.22177,0.30358,0.1935,0.78186,0.12814,0.27755,0.09,0.58182,0.18378,28,0.99,0.1,0.25,0.3
0.05,0.3,9,9,1,2,0.06667,0.18396,0.3151,0.11268,0.78265,0.11925,0.18815,0.0981,0.74517,0.14313,18,0.99,0.1,0.25,0.3
0.1,0.35,12,12,1,3,0.10086,0.21197,0.33989,0.153,0.82003,0.09786,0.25801,0.08211,0.64113,0.17006,24,0.99,0.1,0.25,0.3
0.15,0.4,13,13,1,4,0.10715,0.2063,0.33347,0.15971,0.80043,0.10358,0.282,0.09599,0.61085,0.18899,26,0.99,0.1,0.25,0.3
0.2,0.45,11,11,1,4,0.14123,0.22719,0.33327,0.19795,0.7613,0.14337,0.25214,0.09533,0.60664,0.17373,22,0.99,0.1,0.25,0.3
0.25,0.5,15,15,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.18882,0.14949,0.05327,0.73755,0.10138,30,0.99,0.1,0.25,0.3
0.3,0.55,16,16,2,7,0.1309,0.19702,0.26664,0.17309,0.77943,0.17711,0.15013,0.04346,0.71897,0.0968,32,0.99,0.1,0.25,0.3
0.35,0.6,16,16,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.1797,0.16679,0.05456,0.71089,0.11067,32,0.99,0.1,0.25,0.3
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.1,0.25,0.3
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.1755,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.1,0.25,0.3
0.5,0.75,15,15,2,10,0.11589,0.17274,0.24147,0.15594,0.75118,0.18882,0.17644,0.06,0.70767,0.11822,30,0.99,0.1,0.25,0.3
0.55,0.8,14,14,2,10,0.12345,0.17614,0.23504,0.16195,0.75177,0.19967,0.16133,0.04855,0.71522,0.10494,28,0.99,0.1,0.25,0.3
0.6,0.85,10,10,1,8,0.14515,0.20924,0.30376,0.19889,0.75675,0.14686,0.26483,0.09639,0.59001,0.18061,20,0.99,0.1,0.25,0.3
0.65,0.9,12,12,1,10,0.13323,0.20415,0.31186,0.18547,0.83673,0.09786,0.28211,0.06541,0.58466,0.17376,24,0.99,0.1,0.25,0.3
0.7,0.95,10,10,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.10022,0.27295,0.04988,0.59662,0.16142,20,0.99,0.1,0.25,0.3
