
TDR_alpha10_1s_2by2_alphamax30_eta99_gam8_ic30_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,38,38,2,12,0.05692,0.17137,0.28681,0.0915,0.86932,0.05926,0.276,0.07141,0.66707,0.17371,76,0.99,0.08,0.3,0.3
0.25,0.45,44,44,3,16,0.0541,0.15286,0.24486,0.08487,0.86982,0.07554,0.21467,0.05464,0.73122,0.13465,88,0.99,0.08,0.3,0.3
0.3,0.5,43,43,3,18,0.0569,0.1505,0.241,0.08843,0.85066,0.08579,0.22113,0.06355,0.72197,0.14234,86,0.99,0.08,0.3,0.3
0.35,0.55,47,47,3,22,0.05552,0.15087,0.24717,0.08689,0.86542,0.07294,0.23886,0.06164,0.70561,0.15025,94,0.99,0.08,0.3,0.3
0.4,0.6,46,46,3,24,0.05579,0.14703,0.24177,0.08704,0.85558,0.07779,0.24163,0.06662,0.70258,0.15412,92,0.99,0.08,0.3,0.3
0.45,0.65,47,47,3,27,0.05203,0.14063,0.23761,0.08198,0.8583,0.07294,0.2502,0.06875,0.69777,0.15947,94,0.99,0.08,0.3,0.3
0.5,0.7,47,47,3,29,0.06233,0.15535,0.24681,0.09504,0.88002,0.06969,0.24081,0.05028,0.69685,0.14555,94,0.99,0.08,0.3,0.3
0.55,0.75,43,43,3,29,0.05803,0.1425,0.22932,0.08883,0.86252,0.07979,0.23603,0.05769,0.70593,0.14686,86,0.99,0.08,0.3,0.3
0.6,0.8,43,43,3,31,0.05945,0.14459,0.22841,0.09014,0.88513,0.07104,0.23168,0.04383,0.70886,0.13776,86,0.99,0.08,0.3,0.3
0.65,0.85,36,36,3,28,0.05978,0.1335,0.20261,0.08884,0.86183,0.09403,0.20858,0.04414,0.73164,0.12636,72,0.99,0.08,0.3,0.3
0.7,0.9,31,31,2,26,0.05625,0.13598,0.23208,0.08704,0.88293,0.06036,0.28243,0.05672,0.66132,0.16957,62,0.99,0.08,0.3,0.3
0.05,0.3,16,16,1,3,0.04135,0.17699,0.34925,0.07557,0.89273,0.03786,0.28174,0.06942,0.67691,0.17558,32,0.99,0.08,0.3,0.3
0.1,0.35,20,20,2,5,0.03852,0.12502,0.24696,0.066,0.85499,0.08119,0.16992,0.06382,0.79155,0.11687,40,0.99,0.08,0.3,0.3
0.15,0.4,23,23,2,7,0.04205,0.1243,0.25518,0.07084,0.85222,0.07205,0.22328,0.07573,0.73467,0.14951,46,0.99,0.08,0.3,0.3
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.09849,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.08,0.3,0.3
0.25,0.5,28,28,2,11,0.06108,0.14927,0.28275,0.0964,0.8823,0.05927,0.26019,0.05843,0.67873,0.15931,56,0.99,0.08,0.3,0.3
0.3,0.55,31,31,3,14,0.04578,0.11363,0.21859,0.07285,0.86082,0.08279,0.19818,0.05639,0.75604,0.12729,62,0.99,0.08,0.3,0.3
0.35,0.6,30,30,3,15,0.05462,0.1221,0.2198,0.084,0.85613,0.09203,0.19465,0.05183,0.75073,0.12324,60,0.99,0.08,0.3,0.3
0.4,0.65,31,31,3,17,0.05678,0.12473,0.22286,0.08671,0.86761,0.08513,0.20176,0.04726,0.74145,0.12451,62,0.99,0.08,0.3,0.3
0.45,0.7,28,28,2,17,0.06278,0.1382,0.26704,0.09771,0.86872,0.06357,0.2809,0.06771,0.65632,0.17431,56,0.99,0.08,0.3,0.3
0.5,0.75,27,27,2,18,0.05551,0.12414,0.25109,0.08768,0.85888,0.06452,0.28624,0.0766,0.65825,0.18142,54,0.99,0.08,0.3,0.3
0.55,0.8,28,28,3,20,0.04834,0.1041,0.19204,0.07436,0.8574,0.09197,0.20276,0.05062,0.74889,0.12669,56,0.99,0.08,0.3,0.3
0.6,0.85,22,22,2,17,0.06345,0.12619,0.23299,0.09645,0.85771,0.07982,0.25889,0.06247,0.67766,0.16068,44,0.99,0.08,0.3,0.3
0.65,0.9,22,22,2,18,0.06249,0.1253,0.22955,0.0945,0.89663,0.06404,0.25523,0.03933,0.68227,0.14728,44,0.99,0.08,0.3,0.3
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.09411,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.08,0.3,0.3
