
TDR_alpha20_1s_2by2_alphamax30_eta99_gam20_ic15_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.7,0.8,69,69,3,52,0.14969,0.2701,0.2701,0.19213,0.75643,0.19158,0.17142,0.05199,0.67888,0.1117,138,0.99,0.2,0.15,0.3
0.05,0.2,14,14,1,2,0.13338,0.28891,0.33634,0.19056,0.75555,0.16938,0.17524,0.07507,0.69137,0.12515,28,0.99,0.2,0.15,0.3
0.1,0.25,27,27,2,5,0.09948,0.22188,0.26322,0.14084,0.76962,0.17431,0.1443,0.05607,0.75623,0.10018,54,0.99,0.2,0.15,0.3
0.15,0.3,27,27,2,6,0.15198,0.25507,0.28677,0.19582,0.76143,0.19813,0.12977,0.04044,0.71825,0.0851,54,0.99,0.2,0.15,0.3
0.2,0.35,39,39,3,11,0.10264,0.20183,0.23559,0.13961,0.75761,0.19383,0.1361,0.04855,0.76125,0.09232,78,0.99,0.2,0.15,0.3
0.25,0.4,39,39,2,13,0.12797,0.25333,0.3014,0.17643,0.78322,0.14324,0.2192,0.07354,0.65283,0.14637,78,0.99,0.2,0.15,0.3
0.3,0.45,39,39,2,15,0.13497,0.25536,0.30238,0.1842,0.7717,0.15149,0.22039,0.07681,0.64463,0.1486,78,0.99,0.2,0.15,0.3
0.35,0.5,42,42,3,18,0.13247,0.22632,0.25806,0.17298,0.75324,0.19767,0.15122,0.04908,0.71631,0.10015,84,0.99,0.2,0.15,0.3
0.4,0.55,44,44,3,21,0.13627,0.23151,0.26355,0.17748,0.76458,0.18773,0.15703,0.04768,0.7067,0.10235,88,0.99,0.2,0.15,0.3
0.45,0.6,44,44,3,23,0.14776,0.23891,0.26782,0.18858,0.7722,0.18773,0.14843,0.04007,0.70379,0.09425,88,0.99,0.2,0.15,0.3
0.5,0.65,42,42,3,24,0.15367,0.23839,0.26422,0.19315,0.7661,0.19767,0.13915,0.03622,0.70717,0.08769,84,0.99,0.2,0.15,0.3
0.55,0.7,41,41,2,26,0.14537,0.2603,0.30571,0.19484,0.79147,0.14151,0.22431,0.06702,0.63031,0.14566,82,0.99,0.2,0.15,0.3
0.6,0.75,38,38,2,26,0.14985,0.25902,0.30103,0.19838,0.7902,0.14853,0.21294,0.06126,0.6372,0.1371,76,0.99,0.2,0.15,0.3
0.65,0.8,31,31,2,23,0.14798,0.24314,0.27984,0.19374,0.7539,0.18108,0.19683,0.06502,0.65518,0.13092,62,0.99,0.2,0.15,0.3
0.7,0.85,29,29,2,23,0.14432,0.23503,0.26865,0.1879,0.76344,0.18022,0.18921,0.05634,0.66648,0.12277,58,0.99,0.2,0.15,0.3
0.05,0.25,11,11,1,2,0.09285,0.23149,0.32476,0.1451,0.77239,0.13952,0.18731,0.08809,0.71984,0.1377,22,0.99,0.2,0.15,0.3
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.17575,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.2,0.15,0.3
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.1508,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.2,0.15,0.3
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.18536,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.2,0.15,0.3
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.2,0.15,0.3
0.3,0.5,22,22,2,9,0.14273,0.225,0.28416,0.18803,0.7657,0.18048,0.16788,0.05381,0.68939,0.11085,44,0.99,0.2,0.15,0.3
0.35,0.55,24,24,2,11,0.14291,0.22789,0.29037,0.18919,0.7815,0.16404,0.18204,0.05445,0.67504,0.11825,48,0.99,0.2,0.15,0.3
0.4,0.6,27,27,2,14,0.11933,0.20942,0.2847,0.16519,0.79045,0.13959,0.21925,0.06996,0.66141,0.14461,54,0.99,0.2,0.15,0.3
0.45,0.65,27,27,2,15,0.14377,0.23232,0.29815,0.19083,0.81275,0.13832,0.1972,0.04893,0.65903,0.12307,54,0.99,0.2,0.15,0.3
0.5,0.7,23,23,2,14,0.15389,0.23113,0.28673,0.19906,0.78258,0.16996,0.17548,0.04746,0.67063,0.11147,46,0.99,0.2,0.15,0.3
0.55,0.75,21,21,2,14,0.14844,0.22023,0.27285,0.19197,0.76435,0.18513,0.17268,0.05052,0.67888,0.1116,42,0.99,0.2,0.15,0.3
0.6,0.8,21,21,2,15,0.14912,0.21998,0.26978,0.1916,0.78289,0.175,0.16934,0.04211,0.68154,0.10573,42,0.99,0.2,0.15,0.3
0.65,0.85,19,19,2,15,0.11584,0.18185,0.23544,0.1552,0.75117,0.18667,0.18913,0.06216,0.69503,0.12565,38,0.99,0.2,0.15,0.3
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.17617,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.2,0.15,0.3
0.05,0.3,9,9,1,2,0.06667,0.18396,0.3151,0.11268,0.78265,0.11925,0.18815,0.0981,0.74517,0.14313,18,0.99,0.2,0.15,0.3
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.12722,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.2,0.15,0.3
0.15,0.4,14,14,2,4,0.10576,0.17632,0.24495,0.144,0.77918,0.18742,0.10326,0.0334,0.79098,0.06833,28,0.99,0.2,0.15,0.3
0.2,0.45,15,15,2,5,0.11996,0.18915,0.25774,0.16028,0.78303,0.18031,0.1246,0.03666,0.75544,0.08063,30,0.99,0.2,0.15,0.3
0.25,0.5,15,15,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.18882,0.14949,0.05327,0.73755,0.10138,30,0.99,0.2,0.15,0.3
0.3,0.55,16,16,2,7,0.1309,0.19702,0.26664,0.17309,0.77943,0.17711,0.15013,0.04346,0.71897,0.0968,32,0.99,0.2,0.15,0.3
0.35,0.6,16,16,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.1797,0.16679,0.05456,0.71089,0.11067,32,0.99,0.2,0.15,0.3
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.2,0.15,0.3
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.1755,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.2,0.15,0.3
0.5,0.75,15,15,2,10,0.11589,0.17274,0.24147,0.15594,0.75118,0.18882,0.17644,0.06,0.70767,0.11822,30,0.99,0.2,0.15,0.3
0.55,0.8,14,14,2,10,0.12345,0.17614,0.23504,0.16195,0.75177,0.19967,0.16133,0.04855,0.71522,0.10494,28,0.99,0.2,0.15,0.3
0.6,0.85,15,15,2,11,0.15027,0.20273,0.24809,0.18757,0.81163,0.16773,0.13802,0.02063,0.7117,0.07933,30,0.99,0.2,0.15,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.2,0.15,0.3
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.17748,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.2,0.15,0.3
